trial,matches_evaluated,exact_accuracy,toto_accuracy,scorito_points,points_per_match
1,115,0.043478260869565216,0.3565217391304348,5025,43.69565217391305
2,115,0.06956521739130435,0.41739130434782606,5895,51.26086956521739
3,115,0.0782608695652174,0.45217391304347826,6390,55.56521739130435
4,115,0.034782608695652174,0.3565217391304348,5205,45.26086956521739
5,115,0.06956521739130435,0.4434782608695652,6480,56.34782608695652
6,115,0.06956521739130435,0.391304347826087,5670,49.30434782608695
7,115,0.08695652173913043,0.33043478260869563,4905,42.65217391304348
8,115,0.02608695652173913,0.30434782608695654,4350,37.82608695652174
9,115,0.0782608695652174,0.4,5595,48.65217391304348
10,115,0.043478260869565216,0.3826086956521739,5385,46.82608695652174
11,115,0.08695652173913043,0.4,5985,52.04347826086956
12,115,0.05217391304347826,0.3565217391304348,5190,45.130434782608695
13,115,0.06956521739130435,0.3826086956521739,5610,48.78260869565217
14,115,0.05217391304347826,0.391304347826087,5655,49.17391304347826
15,115,0.11304347826086956,0.3739130434782609,5595,48.65217391304348
16,115,0.08695652173913043,0.3826086956521739,5940,51.65217391304348
17,115,0.09565217391304348,0.34782608695652173,5580,48.52173913043478
18,115,0.08695652173913043,0.2956521739130435,4410,38.34782608695652
19,115,0.09565217391304348,0.45217391304347826,6360,55.30434782608695
20,115,0.043478260869565216,0.2956521739130435,3870,33.65217391304348
21,115,0.06956521739130435,0.3217391304347826,4485,39.0
22,115,0.05217391304347826,0.26956521739130435,3960,34.43478260869565
23,115,0.11304347826086956,0.3739130434782609,5715,49.69565217391305
24,115,0.06086956521739131,0.3391304347826087,4950,43.04347826086956
25,115,0.06956521739130435,0.3391304347826087,5025,43.69565217391305
26,115,0.034782608695652174,0.28695652173913044,4185,36.391304347826086
27,115,0.06956521739130435,0.4,5880,51.130434782608695
28,115,0.06086956521739131,0.4,5910,51.391304347826086
29,115,0.0782608695652174,0.4434782608695652,6270,54.52173913043478
30,115,0.0782608695652174,0.3565217391304348,5100,44.34782608695652
31,115,0.034782608695652174,0.28695652173913044,3870,33.65217391304348
32,115,0.09565217391304348,0.3217391304347826,5145,44.73913043478261
33,115,0.05217391304347826,0.3739130434782609,5310,46.17391304347826
34,115,0.09565217391304348,0.3826086956521739,5955,51.78260869565217
35,115,0.09565217391304348,0.3391304347826087,5280,45.91304347826087
36,115,0.12173913043478261,0.4,5850,50.869565217391305
37,115,0.06086956521739131,0.3130434782608696,4335,37.69565217391305
38,115,0.06956521739130435,0.3826086956521739,5415,47.08695652173913
39,115,0.06086956521739131,0.3826086956521739,5565,48.391304347826086
40,115,0.06956521739130435,0.2956521739130435,4185,36.391304347826086
41,115,0.09565217391304348,0.34782608695652173,5040,43.82608695652174
42,115,0.06956521739130435,0.3217391304347826,4650,40.43478260869565
43,115,0.017391304347826087,0.3391304347826087,4680,40.69565217391305
44,115,0.06956521739130435,0.3739130434782609,5625,48.91304347826087
45,115,0.06086956521739131,0.33043478260869563,4605,40.04347826086956
46,115,0.06956521739130435,0.3652173913043478,5190,45.130434782608695
47,115,0.08695652173913043,0.3826086956521739,5595,48.65217391304348
48,115,0.06086956521739131,0.33043478260869563,4875,42.391304347826086
49,115,0.09565217391304348,0.3565217391304348,5490,47.73913043478261
50,115,0.09565217391304348,0.3826086956521739,5535,48.130434782608695
51,115,0.08695652173913043,0.33043478260869563,5250,45.65217391304348
52,115,0.08695652173913043,0.33043478260869563,5205,45.26086956521739
53,115,0.06956521739130435,0.3391304347826087,4920,42.78260869565217
54,115,0.06086956521739131,0.391304347826087,5310,46.17391304347826
55,115,0.08695652173913043,0.40869565217391307,5670,49.30434782608695
56,115,0.0782608695652174,0.3739130434782609,5520,48.0
57,115,0.06086956521739131,0.2608695652173913,4065,35.34782608695652
58,115,0.11304347826086956,0.3217391304347826,5505,47.869565217391305
59,115,0.06086956521739131,0.4,5820,50.608695652173914
60,115,0.06086956521739131,0.3130434782608696,4500,39.130434782608695
61,115,0.0782608695652174,0.41739130434782606,6015,52.30434782608695
62,115,0.05217391304347826,0.3391304347826087,5085,44.21739130434783
63,115,0.11304347826086956,0.4,5925,51.52173913043478
64,115,0.06956521739130435,0.26956521739130435,3960,34.43478260869565
65,115,0.14782608695652175,0.3826086956521739,6225,54.130434782608695
66,115,0.0782608695652174,0.41739130434782606,5955,51.78260869565217
67,115,0.0782608695652174,0.34782608695652173,5010,43.56521739130435
68,115,0.034782608695652174,0.3217391304347826,4470,38.869565217391305
69,115,0.09565217391304348,0.3826086956521739,5775,50.21739130434783
70,115,0.11304347826086956,0.3826086956521739,6030,52.43478260869565
71,115,0.034782608695652174,0.28695652173913044,4380,38.08695652173913
72,115,0.11304347826086956,0.34782608695652173,5385,46.82608695652174
73,115,0.09565217391304348,0.3826086956521739,5430,47.21739130434783
74,115,0.06086956521739131,0.34782608695652173,4905,42.65217391304348
75,115,0.12173913043478261,0.45217391304347826,6900,60.0
76,115,0.09565217391304348,0.28695652173913044,4395,38.21739130434783
77,115,0.08695652173913043,0.3826086956521739,5595,48.65217391304348
78,115,0.06956521739130435,0.3739130434782609,5190,45.130434782608695
79,115,0.0782608695652174,0.3652173913043478,5445,47.34782608695652
80,115,0.08695652173913043,0.34782608695652173,5325,46.30434782608695
81,115,0.1391304347826087,0.40869565217391307,6660,57.91304347826087
82,115,0.05217391304347826,0.30434782608695654,4680,40.69565217391305
83,115,0.043478260869565216,0.3652173913043478,4965,43.17391304347826
84,115,0.06086956521739131,0.391304347826087,5685,49.43478260869565
85,115,0.034782608695652174,0.3739130434782609,5220,45.391304347826086
86,115,0.06956521739130435,0.3130434782608696,4605,40.04347826086956
87,115,0.13043478260869565,0.40869565217391307,6315,54.91304347826087
88,115,0.0782608695652174,0.3565217391304348,5265,45.78260869565217
89,115,0.06086956521739131,0.3652173913043478,5385,46.82608695652174
90,115,0.06086956521739131,0.3130434782608696,4635,40.30434782608695
91,115,0.034782608695652174,0.34782608695652173,4620,40.17391304347826
92,115,0.12173913043478261,0.40869565217391307,6390,55.56521739130435
93,115,0.0782608695652174,0.4434782608695652,6195,53.869565217391305
94,115,0.034782608695652174,0.2956521739130435,4155,36.130434782608695
95,115,0.11304347826086956,0.28695652173913044,4650,40.43478260869565
96,115,0.13043478260869565,0.3652173913043478,5910,51.391304347826086
97,115,0.16521739130434782,0.43478260869565216,6825,59.34782608695652
98,115,0.034782608695652174,0.3391304347826087,4875,42.391304347826086
99,115,0.09565217391304348,0.43478260869565216,6285,54.65217391304348
100,115,0.05217391304347826,0.3391304347826087,4800,41.73913043478261
101,115,0.06086956521739131,0.3739130434782609,5640,49.04347826086956
102,115,0.08695652173913043,0.4,5835,50.73913043478261
103,115,0.0782608695652174,0.4,5565,48.391304347826086
104,115,0.0782608695652174,0.3652173913043478,5130,44.608695652173914
105,115,0.043478260869565216,0.391304347826087,5235,45.52173913043478
106,115,0.0782608695652174,0.3565217391304348,5100,44.34782608695652
107,115,0.17391304347826086,0.4260869565217391,6660,57.91304347826087
108,115,0.09565217391304348,0.43478260869565216,6390,55.56521739130435
109,115,0.06086956521739131,0.33043478260869563,4980,43.30434782608695
110,115,0.14782608695652175,0.3739130434782609,6015,52.30434782608695
111,115,0.06956521739130435,0.43478260869565216,6120,53.21739130434783
112,115,0.05217391304347826,0.3217391304347826,4815,41.869565217391305
113,115,0.05217391304347826,0.33043478260869563,4710,40.95652173913044
114,115,0.09565217391304348,0.3391304347826087,5160,44.869565217391305
115,115,0.043478260869565216,0.4,5595,48.65217391304348
116,115,0.06086956521739131,0.30434782608695654,4410,38.34782608695652
117,115,0.0782608695652174,0.391304347826087,5550,48.26086956521739
118,115,0.06956521739130435,0.3652173913043478,5535,48.130434782608695
119,115,0.0782608695652174,0.3652173913043478,5460,47.47826086956522
120,115,0.06956521739130435,0.3217391304347826,4575,39.78260869565217
121,115,0.06086956521739131,0.3565217391304348,5100,44.34782608695652
122,115,0.06956521739130435,0.41739130434782606,6090,52.95652173913044
123,115,0.05217391304347826,0.3565217391304348,5145,44.73913043478261
124,115,0.09565217391304348,0.391304347826087,5835,50.73913043478261
125,115,0.0782608695652174,0.41739130434782606,6060,52.69565217391305
126,115,0.0782608695652174,0.40869565217391307,6105,53.08695652173913
127,115,0.0782608695652174,0.3130434782608696,5100,44.34782608695652
128,115,0.0782608695652174,0.45217391304347826,6705,58.30434782608695
129,115,0.09565217391304348,0.3565217391304348,5295,46.04347826086956
130,115,0.11304347826086956,0.3391304347826087,5115,44.47826086956522
131,115,0.06086956521739131,0.391304347826087,5625,48.91304347826087
132,115,0.0782608695652174,0.4608695652173913,6630,57.65217391304348
133,115,0.06086956521739131,0.2956521739130435,4605,40.04347826086956
134,115,0.05217391304347826,0.3217391304347826,4650,40.43478260869565
135,115,0.10434782608695652,0.43478260869565216,6570,57.130434782608695
136,115,0.10434782608695652,0.3826086956521739,5580,48.52173913043478
137,115,0.06956521739130435,0.3217391304347826,4620,40.17391304347826
138,115,0.06086956521739131,0.41739130434782606,5805,50.47826086956522
139,115,0.06086956521739131,0.4260869565217391,5970,51.91304347826087
140,115,0.06956521739130435,0.30434782608695654,4470,38.869565217391305
141,115,0.043478260869565216,0.28695652173913044,4065,35.34782608695652
142,115,0.0782608695652174,0.4260869565217391,6420,55.82608695652174
143,115,0.09565217391304348,0.34782608695652173,5250,45.65217391304348
144,115,0.08695652173913043,0.3652173913043478,5280,45.91304347826087
145,115,0.09565217391304348,0.3826086956521739,5805,50.47826086956522
146,115,0.08695652173913043,0.3565217391304348,5235,45.52173913043478
147,115,0.0782608695652174,0.2956521739130435,4215,36.65217391304348
148,115,0.10434782608695652,0.3217391304347826,4890,42.52173913043478
149,115,0.043478260869565216,0.3130434782608696,4365,37.95652173913044
150,115,0.05217391304347826,0.41739130434782606,6045,52.56521739130435
151,115,0.10434782608695652,0.3391304347826087,5010,43.56521739130435
152,115,0.09565217391304348,0.391304347826087,5715,49.69565217391305
153,115,0.0782608695652174,0.3391304347826087,4935,42.91304347826087
154,115,0.02608695652173913,0.2956521739130435,3870,33.65217391304348
155,115,0.12173913043478261,0.391304347826087,6225,54.130434782608695
156,115,0.06086956521739131,0.3739130434782609,5145,44.73913043478261
157,115,0.08695652173913043,0.43478260869565216,6270,54.52173913043478
158,115,0.08695652173913043,0.391304347826087,5865,51.0
159,115,0.043478260869565216,0.34782608695652173,4950,43.04347826086956
160,115,0.043478260869565216,0.3130434782608696,4470,38.869565217391305
161,115,0.034782608695652174,0.20869565217391303,2955,25.695652173913043
162,115,0.06956521739130435,0.40869565217391307,5745,49.95652173913044
163,115,0.09565217391304348,0.3565217391304348,5115,44.47826086956522
164,115,0.06956521739130435,0.3217391304347826,4545,39.52173913043478
165,115,0.09565217391304348,0.3739130434782609,5670,49.30434782608695
166,115,0.0782608695652174,0.3652173913043478,5325,46.30434782608695
167,115,0.034782608695652174,0.3391304347826087,4710,40.95652173913044
168,115,0.0782608695652174,0.3739130434782609,5640,49.04347826086956
169,115,0.09565217391304348,0.391304347826087,5535,48.130434782608695
170,115,0.034782608695652174,0.2956521739130435,4020,34.95652173913044
171,115,0.0782608695652174,0.3130434782608696,4845,42.130434782608695
172,115,0.08695652173913043,0.34782608695652173,4995,43.43478260869565
173,115,0.13043478260869565,0.4,6045,52.56521739130435
174,115,0.06086956521739131,0.3565217391304348,5205,45.26086956521739
175,115,0.0782608695652174,0.391304347826087,5970,51.91304347826087
176,115,0.06956521739130435,0.391304347826087,5685,49.43478260869565
177,115,0.034782608695652174,0.24347826086956523,3660,31.82608695652174
178,115,0.08695652173913043,0.3739130434782609,5670,49.30434782608695
179,115,0.09565217391304348,0.3826086956521739,5715,49.69565217391305
180,115,0.08695652173913043,0.3826086956521739,5460,47.47826086956522
181,115,0.11304347826086956,0.34782608695652173,5670,49.30434782608695
182,115,0.034782608695652174,0.30434782608695654,4410,38.34782608695652
183,115,0.05217391304347826,0.391304347826087,5490,47.73913043478261
184,115,0.10434782608695652,0.3826086956521739,6030,52.43478260869565
185,115,0.10434782608695652,0.34782608695652173,5445,47.34782608695652
186,115,0.043478260869565216,0.3217391304347826,4305,37.43478260869565
187,115,0.0782608695652174,0.3826086956521739,5460,47.47826086956522
188,115,0.13043478260869565,0.3739130434782609,5805,50.47826086956522
189,115,0.12173913043478261,0.45217391304347826,6690,58.17391304347826
190,115,0.02608695652173913,0.28695652173913044,3945,34.30434782608695
191,115,0.08695652173913043,0.3652173913043478,5460,47.47826086956522
192,115,0.0782608695652174,0.2956521739130435,4440,38.608695652173914
193,115,0.0782608695652174,0.40869565217391307,6030,52.43478260869565
194,115,0.08695652173913043,0.3391304347826087,5010,43.56521739130435
195,115,0.06086956521739131,0.3391304347826087,4980,43.30434782608695
196,115,0.09565217391304348,0.3826086956521739,5625,48.91304347826087
197,115,0.05217391304347826,0.3130434782608696,4530,39.391304347826086
198,115,0.05217391304347826,0.3391304347826087,4830,42.0
199,115,0.034782608695652174,0.3391304347826087,4605,40.04347826086956
200,115,0.08695652173913043,0.391304347826087,5745,49.95652173913044
201,115,0.08695652173913043,0.33043478260869563,4785,41.608695652173914
202,115,0.08695652173913043,0.3565217391304348,5445,47.34782608695652
203,115,0.06086956521739131,0.34782608695652173,4935,42.91304347826087
204,115,0.06956521739130435,0.33043478260869563,4860,42.26086956521739
205,115,0.06086956521739131,0.3391304347826087,4890,42.52173913043478
206,115,0.08695652173913043,0.33043478260869563,4860,42.26086956521739
207,115,0.06956521739130435,0.3130434782608696,4635,40.30434782608695
208,115,0.06086956521739131,0.3739130434782609,5145,44.73913043478261
209,115,0.06086956521739131,0.2782608695652174,4035,35.08695652173913
210,115,0.08695652173913043,0.28695652173913044,4485,39.0
211,115,0.02608695652173913,0.3391304347826087,4755,41.34782608695652
212,115,0.043478260869565216,0.34782608695652173,5010,43.56521739130435
213,115,0.034782608695652174,0.3217391304347826,4545,39.52173913043478
214,115,0.06956521739130435,0.34782608695652173,4605,40.04347826086956
215,115,0.0782608695652174,0.30434782608695654,4545,39.52173913043478
216,115,0.034782608695652174,0.28695652173913044,4035,35.08695652173913
217,115,0.06086956521739131,0.4260869565217391,6000,52.17391304347826
218,115,0.09565217391304348,0.3565217391304348,5385,46.82608695652174
219,115,0.06956521739130435,0.3391304347826087,4950,43.04347826086956
220,115,0.05217391304347826,0.30434782608695654,4470,38.869565217391305
221,115,0.06956521739130435,0.41739130434782606,6015,52.30434782608695
222,115,0.06086956521739131,0.3391304347826087,4980,43.30434782608695
223,115,0.043478260869565216,0.34782608695652173,5190,45.130434782608695
224,115,0.0782608695652174,0.3739130434782609,5370,46.69565217391305
225,115,0.08695652173913043,0.3391304347826087,5145,44.73913043478261
226,115,0.09565217391304348,0.3130434782608696,4905,42.65217391304348
227,115,0.06956521739130435,0.3652173913043478,5190,45.130434782608695
228,115,0.06086956521739131,0.3565217391304348,4845,42.130434782608695
229,115,0.06956521739130435,0.3391304347826087,4875,42.391304347826086
230,115,0.0782608695652174,0.45217391304347826,6360,55.30434782608695
231,115,0.06086956521739131,0.3652173913043478,5220,45.391304347826086
232,115,0.06956521739130435,0.3652173913043478,5310,46.17391304347826
233,115,0.0782608695652174,0.391304347826087,5475,47.608695652173914
234,115,0.06086956521739131,0.33043478260869563,4935,42.91304347826087
235,115,0.06086956521739131,0.3391304347826087,4650,40.43478260869565
236,115,0.06956521739130435,0.25217391304347825,3990,34.69565217391305
237,115,0.0782608695652174,0.41739130434782606,6060,52.69565217391305
238,115,0.09565217391304348,0.3565217391304348,5580,48.52173913043478
239,115,0.034782608695652174,0.3217391304347826,4335,37.69565217391305
240,115,0.08695652173913043,0.4434782608695652,6225,54.130434782608695
241,115,0.0782608695652174,0.3217391304347826,4995,43.43478260869565
242,115,0.12173913043478261,0.45217391304347826,6855,59.608695652173914
243,115,0.06086956521739131,0.24347826086956523,3465,30.130434782608695
244,115,0.11304347826086956,0.3130434782608696,5040,43.82608695652174
245,115,0.06086956521739131,0.2782608695652174,4350,37.82608695652174
246,115,0.09565217391304348,0.4260869565217391,6045,52.56521739130435
247,115,0.06956521739130435,0.3565217391304348,5085,44.21739130434783
248,115,0.08695652173913043,0.3739130434782609,5640,49.04347826086956
249,115,0.08695652173913043,0.3391304347826087,4980,43.30434782608695
250,115,0.06086956521739131,0.34782608695652173,5265,45.78260869565217
251,115,0.02608695652173913,0.3652173913043478,4950,43.04347826086956
252,115,0.10434782608695652,0.40869565217391307,5970,51.91304347826087
253,115,0.14782608695652175,0.4,6105,53.08695652173913
254,115,0.08695652173913043,0.4434782608695652,6705,58.30434782608695
255,115,0.06086956521739131,0.33043478260869563,4695,40.82608695652174
256,115,0.09565217391304348,0.34782608695652173,5265,45.78260869565217
257,115,0.02608695652173913,0.2956521739130435,3840,33.391304347826086
258,115,0.06086956521739131,0.43478260869565216,6150,53.47826086956522
259,115,0.017391304347826087,0.28695652173913044,3720,32.34782608695652
260,115,0.09565217391304348,0.4,5955,51.78260869565217
261,115,0.06956521739130435,0.4,5565,48.391304347826086
262,115,0.0782608695652174,0.3739130434782609,5460,47.47826086956522
263,115,0.09565217391304348,0.30434782608695654,4575,39.78260869565217
264,115,0.11304347826086956,0.40869565217391307,6330,55.04347826086956
265,115,0.08695652173913043,0.34782608695652173,5250,45.65217391304348
266,115,0.08695652173913043,0.2956521739130435,4080,35.47826086956522
267,115,0.10434782608695652,0.3565217391304348,5475,47.608695652173914
268,115,0.0782608695652174,0.40869565217391307,5970,51.91304347826087
269,115,0.08695652173913043,0.4434782608695652,6345,55.17391304347826
270,115,0.06956521739130435,0.3391304347826087,5010,43.56521739130435
271,115,0.06956521739130435,0.3652173913043478,5340,46.43478260869565
272,115,0.06086956521739131,0.3652173913043478,5100,44.34782608695652
273,115,0.10434782608695652,0.4,6165,53.608695652173914
274,115,0.043478260869565216,0.3652173913043478,5280,45.91304347826087
275,115,0.06956521739130435,0.3652173913043478,5445,47.34782608695652
276,115,0.12173913043478261,0.4956521739130435,6840,59.47826086956522
277,115,0.09565217391304348,0.4260869565217391,6240,54.26086956521739
278,115,0.06956521739130435,0.4,5760,50.08695652173913
279,115,0.05217391304347826,0.3130434782608696,4320,37.56521739130435
280,115,0.11304347826086956,0.40869565217391307,6075,52.82608695652174
281,115,0.05217391304347826,0.28695652173913044,4290,37.30434782608695
282,115,0.0782608695652174,0.3826086956521739,5775,50.21739130434783
283,115,0.05217391304347826,0.3391304347826087,4920,42.78260869565217
284,115,0.0782608695652174,0.3826086956521739,5535,48.130434782608695
285,115,0.11304347826086956,0.4260869565217391,6540,56.869565217391305
286,115,0.08695652173913043,0.33043478260869563,4860,42.26086956521739
287,115,0.017391304347826087,0.45217391304347826,6150,53.47826086956522
288,115,0.06086956521739131,0.3565217391304348,5175,45.0
289,115,0.0782608695652174,0.34782608695652173,5235,45.52173913043478
290,115,0.06956521739130435,0.3391304347826087,5175,45.0
291,115,0.09565217391304348,0.41739130434782606,6255,54.391304347826086
292,115,0.08695652173913043,0.3652173913043478,5400,46.95652173913044
293,115,0.10434782608695652,0.3826086956521739,5670,49.30434782608695
294,115,0.08695652173913043,0.33043478260869563,4845,42.130434782608695
295,115,0.06086956521739131,0.3391304347826087,4860,42.26086956521739
296,115,0.08695652173913043,0.3826086956521739,5940,51.65217391304348
297,115,0.06086956521739131,0.33043478260869563,4725,41.08695652173913
298,115,0.0782608695652174,0.391304347826087,5685,49.43478260869565
299,115,0.06086956521739131,0.3826086956521739,5805,50.47826086956522
300,115,0.10434782608695652,0.4434782608695652,6600,57.391304347826086
301,115,0.0782608695652174,0.3130434782608696,4695,40.82608695652174
302,115,0.017391304347826087,0.30434782608695654,3990,34.69565217391305
303,115,0.0782608695652174,0.3130434782608696,4545,39.52173913043478
304,115,0.0782608695652174,0.3565217391304348,5115,44.47826086956522
305,115,0.09565217391304348,0.40869565217391307,6210,54.0
306,115,0.09565217391304348,0.3826086956521739,5760,50.08695652173913
307,115,0.043478260869565216,0.33043478260869563,4575,39.78260869565217
308,115,0.06956521739130435,0.2956521739130435,4335,37.69565217391305
309,115,0.0782608695652174,0.40869565217391307,5895,51.26086956521739
310,115,0.0782608695652174,0.4,5850,50.869565217391305
311,115,0.06086956521739131,0.30434782608695654,4500,39.130434782608695
312,115,0.0782608695652174,0.41739130434782606,6285,54.65217391304348
313,115,0.06956521739130435,0.33043478260869563,4935,42.91304347826087
314,115,0.12173913043478261,0.391304347826087,5880,51.130434782608695
315,115,0.10434782608695652,0.41739130434782606,6360,55.30434782608695
316,115,0.043478260869565216,0.3130434782608696,4470,38.869565217391305
317,115,0.08695652173913043,0.4,5940,51.65217391304348
318,115,0.06956521739130435,0.3739130434782609,5115,44.47826086956522
319,115,0.11304347826086956,0.4434782608695652,6645,57.78260869565217
320,115,0.06086956521739131,0.3652173913043478,5355,46.56521739130435
321,115,0.06956521739130435,0.3217391304347826,4740,41.21739130434783
322,115,0.11304347826086956,0.41739130434782606,6075,52.82608695652174
323,115,0.08695652173913043,0.3739130434782609,5430,47.21739130434783
324,115,0.08695652173913043,0.33043478260869563,5085,44.21739130434783
325,115,0.0782608695652174,0.3652173913043478,5415,47.08695652173913
326,115,0.09565217391304348,0.3391304347826087,4950,43.04347826086956
327,115,0.06956521739130435,0.33043478260869563,4770,41.47826086956522
328,115,0.06956521739130435,0.3217391304347826,4515,39.26086956521739
329,115,0.0782608695652174,0.3739130434782609,5700,49.56521739130435
330,115,0.05217391304347826,0.34782608695652173,4905,42.65217391304348
331,115,0.06086956521739131,0.33043478260869563,4395,38.21739130434783
332,115,0.06956521739130435,0.30434782608695654,4350,37.82608695652174
